TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,62385,62385,1,Groot Swartberg Mountain Catchment Area,Groot Swartberg Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,96.0654128824,96.0660151885462,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,116401,116401,1,Hawequas Mountain Catchment Area,Hawequas Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,516.042551544,516.038296469098,Not Applicable,0,Designated,1981,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,306178,306178,1,Table Mountain National Park Marine Protected Area,Table Mountain National Park Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,955.85854282,938.471907204438,955.85854282,955.710932347831,Not Reported,0,Designated,2004,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,306181,306181,1,Pondoland Marine Protected Area,Pondoland Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,1237.14098745,1231.42316795597,1237.14098745,1237.09298380929,Not Reported,0,Designated,2004,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,116404,116404,1,Klein Swartberg Mountain Catchment Area,Klein Swartberg Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,326.146047598,326.148349631345,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,300396,300396,1,Riviersonderend Mountain Catchment Area,Riviersonderend Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,452.774823629,452.761160451966,Not Applicable,0,Designated,1981,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570957,555570957,1,Renosterberg Protected Environment,Renosterberg Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,16.9821878342,16.9821865626266,Not Applicable,0,Designated,2015,Individual landowners,Individual landowners,Karoo Highlands Ranch CC,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570557,555570557,1,Veldkraal Game Reserve,Veldkraal Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,14.9537954037,14.9533124793122,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563467,555563467,1,Walker Bay Whale Sanctuary Marine Protected Area,Walker Bay Whale Sanctuary Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,112.486976165,110.030006189652,112.486976165,112.47487534803,Not Reported,0,Designated,2001,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,308687,308687,1,Mapungupwe National Park,Mapungupwe National Park,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,152.365226299,152.363016555185,Not Applicable,0,Designated,1998,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315477,315477,1,Betty's Bay Marine Protected Area,Betty's Bay Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,20.1384103831,20.1379986564515,20.1384103831,20.1379986564515,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315479,315479,1,De Hoop Marine Protected Area,De Hoop Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,288.874065098,288.82286646753,288.874065098,288.839845731821,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315480,315480,1,Goukamma Marine Protected Area,Goukamma Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,33.9657454589,33.6892912615121,33.9657454589,33.9657779928396,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315481,315481,1,Helderberg Marine Protected Area,Helderberg Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,2.39761065424,2.39761060484059,2.39761065424,2.39761060484059,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315489,315489,1,Sixteen Mile Beach Marine Protected Area,Sixteen Mile Beach Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,106.911569152,106.348591843451,106.911569152,106.713872919005,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570576,555570576,1,Rondalia-Letaba Private Nature Reserve,Rondalia-Letaba Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,219.183729767,219.183837458325,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563998,555563998,1,Platveld Private Nature Reserve,Platveld Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.5696545285,18.5699640714883,Not Applicable,0,Designated,1954,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315482,315482,1,Jutten Island Marine Protected Area,Jutten Island Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,0.972632150992,0.969986789725145,1.1148575565,1.11485927154222,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315483,315483,1,Langebaan Lagoon Marine Protected Area,Langebaan Lagoon Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,34.8325337025,34.7381934784911,46.7218648187,46.7224316658947,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351458,351458,1,Ncandu Nature Reserve,Ncandu Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.6007457878,18.6004864617651,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351570,351570,1,Sederberg Mountain Catchment Area,Sederberg Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,594.135416744,594.143300195148,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570960,555570960,1,Grootvalley Protected Environment,Grootvalley Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0,5.05670598149,5.05670782928421,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555579260,555579260,1,Sterkspruit Mountain Catchment Area,Sterkspruit Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,70.0223095871,70.0244254711423,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,Mpumalanga Tourism & Parks Agency (MTPA),Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315484,315484,1,Malgas Island Marine Protected Area,Malgas Island Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,0.547734382587,0.546240053245058,0.660727847988,0.66072784806647,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315486,315486,1,Marcus Island Marine Protected Area,Marcus Island Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,0.254953864232,0.254951215331286,0.254953864232,0.254951215331286,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570577,555570577,1,Sonnerus Private Nature Reserve,Sonnerus Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.5081703662,11.5084244822612,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315487,315487,1,Robberg Marine Protected Area,Robberg Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,1,23.2311702776,23.1735040878557,26.1840282566,26.1840294723159,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351604,351604,1,Swartberg-Oos Mountain Catchment Area,Swartberg-Oos Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,105.036913391,105.03721111795,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351679,351679,1,Winterhoek Mountain Catchment Area,Winterhoek Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,513.253704665,513.248768991443,Not Applicable,0,Designated,1981,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315488,315488,1,Sardinia Bay Marine Protected Area,Sardinia Bay Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,12.9091188329,12.9091150548799,12.9091188329,12.9091150548799,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Nelson Mandela Metropolitan Municipality,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,315491,315491,1,Trafalgar Marine Protected Area,Trafalgar Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,8.29147636722,8.0338645947002,8.29147636722,8.29142387064845,Not Reported,0,Designated,2000,Federal or national ministry or agency,State,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351110,351110,1,Mzimkulwana Nature Reserve,Mzimkulwana Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,291.381701203,291.38095543125,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351111,351111,1,Nelshoogte Nature Reserve,Nelshoogte Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.78951674222,2.789457938212,Not Applicable,0,Designated,1972,Federal or national ministry or agency,State,Mpumalanga Tourism & Parks Agency (MTPA),Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351694,351694,1,Amathole Marine Protected Area,Amathole Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,247.752027049,244.171377415186,247.752027049,247.726040763084,Not Reported,0,Designated,2011,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555512160,555512160,1,Prince Edward Island Marine Protected Area,Prince Edward Island Marine Protected Area,Marine Protected Area,Marine Protected Area,National,Not Reported,Not Applicable,2,181229.455871,169731.796670573,181229.455869,181250.407407656,Not Reported,0,Designated,2013,Federal or national ministry or agency,State,Department of Environmental Affairs (DEA),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351339,351339,1,Jubilee Creek Nature Reserve,Jubilee Creek Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.2494313268,12.2494312223177,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563455,555563455,1,Brenton Blue Butterfly Nature Reserve,Brenton Blue Butterfly Nature Reserve,Special Nature Reserve,Special Nature Reserve,National,Not Reported,Not Applicable,2,0.0145545161523,0.014554517912382,0.0145545161523,0.014554517912382,Not Reported,0,Designated,2003,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351348,351348,1,Kammanassie Mountain Catchment Area,Kammanassie Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,302.962780402,302.959869914004,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351379,351379,1,Koue Bokkeveld Mountain Catchment Area,Koue Bokkeveld Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,968.565488378,968.565948781777,Not Applicable,0,Designated,1979,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351400,351400,1,Langeberg-East Mountain Catchment Area,Langeberg-East Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,407.341457711,407.341557403558,Not Applicable,0,Designated,1981,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351401,351401,1,Langeberg-Wes Mountain Catchment Area,Langeberg-Wes Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,635.83037812,635.831389145759,Not Applicable,0,Designated,1979,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351417,351417,1,Lourens River Protected Natural Environment,Lourens River Protected Natural Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,0,0,0.00737208520150195,44.1240553877,44.1239554095752,Not Applicable,0,Designated,1997,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351430,351430,1,Matroosberg Mountain Catchment Area,Matroosberg Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,825.311308385,825.31623759975,Not Applicable,0,Designated,1979,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563461,555563461,1,Rooiberg Mountain Catchment Area,Rooiberg Mountain Catchment Area,Mountain Catchment Area,Mountain Catchment Area,National,Not Reported,Not Applicable,0,0,0,125.458082332,125.459256545994,Not Applicable,0,Designated,1978,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563462,555563462,1,Groenkloof National Park,Groenkloof National Park,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,0.068167832183,0.0681676906319426,Not Applicable,0,Designated,1968,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,351436,351436,1,Church Millwood Nature Reserve,Church Millwood Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,65.4189279853,65.4181342327159,Not Applicable,0,Designated,1987,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563486,555563486,1,Robberg Coastal Corridor Protected Environment,Robberg Coastal Corridor Protected Environment,Protected Environment,Protected Environment,National,Not Reported,Not Applicable,1,0,3.43394025384774,8.45620928544,8.45634459564264,Not Reported,0,Designated,2015,Federal or national ministry or agency,State,Robberg Coastal Corridor Landowners Association,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570312,555570312,1,Phatakalle Private Nature Reserve,Phatakalle Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.18916236489,2.18912485507443,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563489,555563489,1,Boosmansbos Wilderness Area,Boosmansbos Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,140.05456442,140.0543368597,Not Applicable,0,Designated,1978,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563490,555563490,1,Doringrivier Wilderness Area,Doringrivier Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,95.2021094381,95.202311785662,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563491,555563491,1,Groendal Wilderness Area,Groendal Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,217.497935096,217.499880470862,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563492,555563492,1,Groot-Winterhoek Wilderness Area,Groot-Winterhoek Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,243.1085369,243.111621297417,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563493,555563493,1,Mdedelelo Wilderness Area,Mdedelelo Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,259.149957162,259.151022490944,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563495,555563495,1,Mlambonja Wilderness Area,Mlambonja Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,67.2917407994,67.3014195417056,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563494,555563494,1,Mkhomazi Wilderness Area,Mkhomazi Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,74.0424455518,74.0438226369848,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563496,555563496,1,Mzimkulu Wilderness Area,Mzimkulu Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,284.752200145,284.751609780285,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563497,555563497,1,Ntendeka Wilderness Area,Ntendeka Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,52.6491790761,52.6485061669087,Not Applicable,0,Designated,1975,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563502,555563502,1,Attakwaskloof Nature Reserve,Attakwaskloof Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,103.080747535,103.081824171757,Not Applicable,0,Designated,1986,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563882,555563882,1,Krokodil Private Nature Reserve,Krokodil Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.58050438562,9.58034867548438,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563498,555563498,1,Sederberg Wilderness Area,Sederberg Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,627.94269385,627.93769151859,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563499,555563499,1,Upper Mkhomazi Wilderness Area,Upper Mkhomazi Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,490.223178414,490.222986408639,Not Applicable,0,Designated,1973,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563500,555563500,1,Wolkberg Wilderness Area,Wolkberg Wilderness Area,Forest Wilderness Area,Forest Wilderness Area,National,Not Reported,Not Applicable,0,0,0,192.973289968,192.974349614208,Not Applicable,0,Designated,1977,Federal or national ministry or agency,State,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563501,555563501,1,Anysberg Nature Reserve,Anysberg Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,52.0107213953,52.012953342145,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563509,555563509,1,Congas Kraal Nature Reserve,Congas Kraal Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.01744138139,6.01747154636104,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563503,555563503,1,Auckland Nature Reserve,Auckland Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.02091367516,2.02090356842899,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563504,555563504,1,Blouswaelvlakte Reserve,Blouswaelvlakte Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.25766625753,4.25773167732978,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563505,555563505,1,Bosch Hoek Nature Reserve,Bosch Hoek Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.7633833303,15.7630980585522,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563506,555563506,1,Boxwood Nature Reserve,Boxwood Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.79086033067,8.79086496778961,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563507,555563507,1,Cape Henderson Nature Reserve,Cape Henderson Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,1,0,0.826289833065392,1.45465675415,1.45476302815844,Not Reported,0,Designated,1983,Federal or national ministry or agency,State,Eastern Cape Parks & Tourism Agency (ECPTA),Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563519,555563519,1,Impofana Nature Reserve,Impofana Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,72.1404790029,72.1405752210116,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563523,555563523,1,Mac Mac Reserve,Mac Mac Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.6569078162,18.6566923153758,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564007,555564007,1,Queenie Private Nature Reserve,Queenie Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,25.3270773453,25.3267292279753,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
